order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
1d0ec3f28fc4f0dfe429d70f0f2acf7f,96a609f65bb190005427d012320e45cf,delivered,2018-08-18 15:25:36,2018-08-21 04:35:26,2018-08-21 14:44:00,2018-08-27 17:30:28,2018-09-05 00:00:00
7d6dd21206d2e43674aa0c6b6e573cf6,eee08cb8f295121937e6c8ec1b89661f,delivered,2018-07-31 13:59:51,2018-07-31 14:31:37,2018-07-31 14:54:00,2018-08-03 17:48:54,2018-08-23 00:00:00
a9e41421a906ed1a2e2c882a0cfecf48,219a14804135f9a0b4e76c88de0b5cae,delivered,2018-05-09 00:07:59,2018-05-10 03:10:14,2018-05-10 15:24:00,2018-05-18 19:06:44,2018-05-29 00:00:00
6a561b1f3b2ed85c05e55494271c7061,c116f2069fcf54d5e5d4864cc29f628a,delivered,2017-05-09 22:42:23,2017-05-11 03:55:16,2017-05-11 16:15:00,2017-05-18 16:15:00,2017-05-25 00:00:00
11ff2af78a9ec50c26f9cbbc62a10d38,a48b14b74f4daa3f589086dd35afe553,delivered,2018-02-01 08:52:15,2018-02-03 02:53:47,2018-02-06 00:45:55,2018-02-16 15:35:44,2018-02-23 00:00:00
c50e269f3f05dc460ee457106f787b7f,bdb3e5fd8dc8c30b7fdbe43e818bb2ec,delivered,2017-12-11 16:18:48,2017-12-11 16:30:32,2017-12-12 19:57:15,2018-01-03 16:55:15,2018-01-10 00:00:00
2c55979729e848c9614426ba49826183,4f807878f4cbc724cc06a0857fbb1134,delivered,2018-02-06 11:08:33,2018-02-07 02:55:55,2018-02-07 18:38:51,2018-02-09 15:11:54,2018-02-22 00:00:00
c5ea69eb816127590a14c3d848e1679c,9e682deddb164563d50532ebab34306c,delivered,2017-05-14 05:55:24,2017-05-14 06:10:06,2017-05-17 14:21:39,2017-05-23 11:55:48,2017-06-07 00:00:00
7bfe238bd2ede94073ec8c6c64509b90,44c14ab4c4d0144041d639254fcf13d9,delivered,2017-04-19 21:08:35,2017-04-19 21:25:14,2017-04-20 09:59:07,2017-05-02 15:46:49,2017-05-18 00:00:00
3ceec142bbeb4de9939d371d6182d5d6,b9cc7bff1ac00970ba1247f36be4879d,delivered,2018-05-10 14:50:58,2018-05-10 15:11:42,2018-05-11 15:02:00,2018-05-14 17:21:52,2018-06-08 00:00:00
1c19fe562ab8176385b8e5fb6566aea2,06d99479baac3413561b21bd7ac27767,delivered,2018-05-02 22:40:22,2018-05-03 00:30:38,2018-05-03 14:50:00,2018-05-07 19:26:36,2018-05-18 00:00:00
1721eb90ee8c1fb7d6c2f81e8acd2a22,544c28b6508aec0819b39515c115ecc8,delivered,2017-07-03 08:56:17,2017-07-04 09:05:12,2017-07-06 12:12:35,2017-07-10 22:46:49,2017-07-24 00:00:00
b392178525db3323c13bd67d9dee38ff,8144e16e04d00723d22ff69e9c08bb49,delivered,2017-11-03 23:11:29,2017-11-04 23:05:46,2017-11-07 17:03:31,2017-11-13 20:44:46,2017-11-24 00:00:00
dca9c66e66baef1acdb9d05297bf59e3,5db7ba0d9c75f6e67a904e1419cfc183,delivered,2017-07-18 19:24:03,2017-07-18 19:43:14,2017-07-20 15:27:38,2017-08-01 11:07:29,2017-08-14 00:00:00
310e89c32f0c576eb9e50723c1c23e19,551f65d9a0bd47db036ed3b52149c3f2,delivered,2018-05-05 18:56:01,2018-05-07 08:55:42,2018-05-08 14:38:00,2018-05-12 16:38:56,2018-05-29 00:00:00
f2a150c813c1eb96fd1883c1ed8fd9e5,e624987b8f8a9424f614771d13698100,delivered,2018-06-19 10:14:30,2018-06-19 10:37:37,2018-06-19 10:14:00,2018-06-27 17:04:42,2018-07-24 00:00:00
07684a430f124ffa76c3415f04fb2ed5,f374a23494f580eda86c55a7443f6e28,delivered,2017-07-27 10:29:11,2017-07-28 08:35:41,2017-07-28 18:18:15,2017-08-04 22:27:39,2017-08-22 00:00:00
1d9c50c894c0353c480222a9de8512a4,9b019db873f6ac74abb726288163456d,delivered,2017-12-21 07:48:42,2017-12-21 07:58:25,2017-12-21 15:28:35,2017-12-28 19:35:11,2018-01-16 00:00:00
34688497162fbb53b24e10738f912fa4,35b1a3161577151979b495f826641469,delivered,2018-08-14 21:28:20,2018-08-14 21:44:02,2018-08-15 14:04:00,2018-09-04 21:33:01,2018-08-22 00:00:00
952dfc4bcc1dce2062c0b0575ec23db7,8de1e48bcdf39b47ab42e9b32b9772d5,delivered,2017-11-17 08:02:20,2017-11-18 09:29:17,2017-11-24 18:35:23,2017-11-30 18:27:14,2017-11-30 00:00:00
6bf23bc0b1c629639c42e76d525ea1a0,fe90652327c5b552bf56d431f882ad20,delivered,2017-11-09 13:21:04,2017-11-09 13:35:30,2017-11-13 22:56:46,2017-11-21 22:07:40,2017-12-04 00:00:00
bbec0e8ff27f20abbd5b2fc0ab8a82c6,b90b0b7a2e5f7b78057247cd0db0ed51,delivered,2018-08-21 12:19:11,2018-08-21 12:31:35,2018-08-21 14:14:00,2018-08-28 22:51:30,2018-09-05 00:00:00
f38176af08190044aef2fe48eb38365b,36563caf711bd050e626f4d58e144159,delivered,2017-03-03 16:49:00,2017-03-03 17:02:25,2017-03-07 11:18:17,2017-03-16 11:47:50,2017-03-24 00:00:00
77df84f9195be22a4e9cb72ca9e8b4c2,1205480caca6c37f55954da838933b8a,delivered,2018-08-16 04:29:53,2018-08-16 04:44:00,2018-08-16 16:21:00,2018-08-17 13:21:18,2018-09-18 00:00:00
d243808e23f60f3895c6a696df710642,f311cdd5c8f22cae58ea2495cebbf047,delivered,2018-07-16 11:01:26,2018-07-16 11:15:18,2018-07-20 12:16:00,2018-07-30 17:18:42,2018-07-30 00:00:00
28a58d10c5ce66e99e4edf25548e1a0f,d120c21be52a1136c423dad6a50a75a4,delivered,2017-05-04 14:51:10,2017-05-04 15:03:25,2017-05-05 16:26:54,2017-05-21 08:37:37,2017-06-08 00:00:00
3a5271b57335b6f18985d213924b3ca0,53885730087107b7a4dd579001c918e6,delivered,2017-05-24 12:43:47,2017-05-26 02:25:25,2017-05-26 16:12:42,2017-06-08 14:22:22,2017-06-13 00:00:00
0c71a69769943ff74326682f85d34be9,8e2ca602bd712bb232afd470752cef62,delivered,2017-08-08 08:49:10,2017-08-08 09:03:18,2017-08-08 15:53:30,2017-08-17 17:53:11,2017-08-30 00:00:00
889508c3700be6eebc597a173a99c250,57fd533504f8465baa7d22a08b659f9e,delivered,2018-02-03 19:28:45,2018-02-04 00:09:40,2018-02-08 20:58:07,2018-02-18 12:50:59,2018-03-05 00:00:00
9c4dfa7a4f01d5042e9363edd0c7c7b9,176e4214bb992cb6ecb6d426f39db3b1,delivered,2017-03-13 14:00:28,2017-03-13 14:00:28,2017-03-20 11:42:32,2017-03-29 16:35:47,2017-04-10 00:00:00
963ed653f00e0f3db85dc163baac579c,9ca6194429e983e3d30bf20c15eec582,delivered,2018-05-07 20:20:40,2018-05-07 20:35:21,2018-05-08 10:19:00,2018-05-09 16:42:08,2018-05-16 00:00:00
b4ef4b05fef13db5a94b0ccd497c521c,046a5261421159f926af159485832725,unavailable,2018-07-12 09:41:54,2018-07-12 09:50:20,,,2018-08-01 00:00:00
b11277967c91e971b81a787a51849320,6552cd640a76d503cd18ed9b10adc740,delivered,2017-03-02 15:22:55,2017-03-04 02:23:28,2017-03-08 15:30:31,2017-03-14 13:12:23,2017-03-31 00:00:00
b26d0e4b269b9370121538ab116bb04a,18538d4c5ba3cf1a66b9a8c4aceb5e84,delivered,2017-07-09 17:53:12,2017-07-09 18:05:28,2017-07-12 16:57:45,2017-07-17 19:43:31,2017-07-31 00:00:00
e3f593928ae2e5fc7463fe3603dd3e85,60f02d86ffb0ecb42c3f2c45036d9a1d,delivered,2017-05-23 21:31:24,2017-05-24 13:05:38,2017-05-25 09:53:12,2017-05-31 09:07:42,2017-06-22 00:00:00
1ba067e676f52a18b8b2fdba56eecae7,d2d354a32e8cd619c0466eeefabd826a,delivered,2018-02-23 15:18:25,2018-02-23 15:32:08,2018-02-27 02:09:04,2018-03-26 18:58:23,2018-03-29 00:00:00
ae7f30650fe9c91685d2fb23a527df97,94dc77420394cc2e94c816422c0c720e,delivered,2018-05-14 17:53:13,2018-05-15 03:55:59,2018-05-15 15:06:00,2018-05-23 20:12:20,2018-06-04 00:00:00
202ecd14054c7ca8c26634abe19ace58,503c0a508e852f0479e3719b5816bacd,delivered,2018-08-02 14:09:57,2018-08-02 14:44:05,2018-08-03 15:10:00,2018-08-09 18:38:43,2018-08-13 00:00:00
f94e0e7c18de77db38fbde857fa75be1,04bceafd0111719988603d18dbac84fc,delivered,2018-02-11 20:04:59,2018-02-11 20:28:08,2018-02-14 20:07:35,2018-02-19 20:58:42,2018-03-09 00:00:00
4ef3c842b74a91b2524df4e621606c94,02dfd8931ac72171c45b5c8522cf4082,delivered,2017-06-07 07:29:40,2017-06-07 07:42:40,2017-06-08 06:26:41,2017-06-13 16:09:34,2017-07-12 00:00:00
1ac18d97e1b6b6735f1c5ff4f4757380,7f6dac815cfedce002223f96e81506ca,delivered,2017-11-13 23:10:55,2017-11-13 23:31:12,2017-11-17 20:09:16,2017-11-22 22:04:45,2017-12-01 00:00:00
327c17fe3bf926f72f592503b52e3b5a,b9c84df370dea836ec452ed49cca4c78,delivered,2018-01-07 23:42:15,2018-01-07 23:53:40,2018-01-08 21:27:00,2018-01-26 18:58:59,2018-01-31 00:00:00
12656ffa174ee7dd1434940b8e538f32,fd33257e245d8ffd4281adc1ffd97f88,delivered,2018-03-27 14:02:04,2018-03-27 14:10:21,2018-03-28 23:03:40,2018-04-02 14:32:43,2018-04-09 00:00:00
0cc4a0e7b03976348e97bf0721a96376,aab107994b53982ce98d1b528a33fbdf,delivered,2017-12-03 22:24:30,2017-12-05 04:13:22,2017-12-07 13:42:25,2017-12-22 15:36:32,2018-01-09 00:00:00
0c63a4c9a17deeff24d65bec51f3a5ec,a23a0e710e605ff1704284b0152e0bfc,delivered,2017-09-30 21:44:37,2017-09-30 21:56:14,2017-10-02 17:43:39,2017-10-06 19:13:43,2017-10-27 00:00:00
2025b5bad835a500f8422436e24bd78f,1677712a7d16c75d46e54b6c5c9218b1,processing,2017-02-22 09:59:09,2017-02-22 10:05:51,,,2017-03-27 00:00:00
ab2bdf1229c8b790d6ebf0f703023f01,efcd7d8360b578ca5bc76b33ab4b3aa9,delivered,2018-03-27 13:25:46,2018-03-27 13:47:53,2018-03-28 17:21:48,2018-04-12 23:32:21,2018-04-23 00:00:00
b9f31e3a32f182587fd629c681118d79,d602a0c12e9023bd9f13bed51e8d4caa,delivered,2018-01-11 11:19:49,2018-01-11 11:28:36,2018-01-15 16:28:42,2018-01-22 12:59:31,2018-02-09 00:00:00
611422343cc9f16ead16e75de8622dab,56ca9dd30b41a32667730b7b3c9b7ad8,delivered,2018-04-03 13:39:06,2018-04-04 03:29:26,2018-04-05 01:33:14,2018-04-28 00:44:52,2018-05-02 00:00:00
15443e6c36bee0191bba44f93f55c1fe,5e34825621e2f665d50b4cee28e37023,delivered,2017-12-09 09:02:05,2017-12-09 12:51:07,2017-12-13 19:47:25,2017-12-23 15:38:53,2018-01-12 00:00:00
62899f7b8e4122204fc3d26d8d2c3737,551adb1ab4dd9254a79d487f163c9629,delivered,2017-07-19 11:34:45,2017-07-20 11:43:36,2017-07-20 17:54:52,2017-08-04 22:19:45,2017-08-14 00:00:00
dae72058c85d67deae51d329e5b5938d,a4b9d0ad5ba0ebeca7c9e701a4c61e3c,delivered,2017-08-03 09:22:20,2017-08-03 09:30:15,2017-08-07 15:45:45,2017-08-11 18:06:01,2017-09-01 00:00:00
833eedb56c32640feb0446e2e042b42a,87655477e8726517d4bb95d4540576a7,delivered,2018-04-23 07:20:15,2018-04-24 18:38:55,2018-04-24 19:02:30,2018-05-05 16:56:33,2018-05-22 00:00:00
90540cf8cf4df7ed6e10425cdfd522c9,98721c618b43935849baec57ffb8dda0,delivered,2018-05-09 18:14:31,2018-05-10 18:18:17,2018-05-14 14:35:00,2018-05-15 17:34:59,2018-05-18 00:00:00
08c3c0d49b3cb66764234e0fa980e850,24a9d9ed5262306de7a4b0925ada06dc,delivered,2017-12-05 13:29:49,2017-12-05 13:53:42,2017-12-06 12:52:09,2017-12-20 20:19:12,2018-01-03 00:00:00
60e3a3852eb45dfe8e9cce6c97c1a1b1,61248acbe7cdec04b7ae3a3beb69a171,delivered,2018-03-04 15:57:57,2018-03-04 16:10:34,2018-03-07 23:32:50,2018-03-27 19:36:44,2018-03-21 00:00:00
84db939b1ab9686533e9a06a0354beb6,c0789eee49fe7d5d93d5e412c14181ce,delivered,2018-07-20 13:14:25,2018-07-20 13:25:09,2018-07-25 13:27:00,2018-09-17 13:49:04,2018-08-16 00:00:00
bc6d2ee01d1daa8441fc48b586bcd985,754cdd12a072b7cd037ad32aee11db02,delivered,2017-11-24 10:09:50,2017-11-24 10:31:05,2017-11-24 23:11:35,2017-12-04 21:37:42,2017-12-20 00:00:00
534e2b783c1e84bc830f3f372a31ba0b,53c312b1cd2febb91dedfdcce49bd1d0,delivered,2018-06-15 22:50:54,2018-06-15 23:21:13,2018-06-18 14:55:00,2018-06-19 18:28:29,2018-06-28 00:00:00
48d230e6c8bd3de6e2c702e6869fea67,71179eaf4b20880be945cfd2a5bc6084,delivered,2017-03-19 22:22:24,2017-03-19 22:22:24,2017-03-21 09:17:46,2017-03-24 11:56:23,2017-04-10 00:00:00
911e973fcd823c79ed2f924eef8b0874,6ba66a8857593089687875fd781e8efb,delivered,2018-02-19 15:19:49,2018-02-19 16:27:25,2018-02-20 20:39:14,2018-02-21 22:12:50,2018-03-05 00:00:00
e5700a52207ef266413e9f43a7b0d5f6,82f0b47bafae8118df842b125aa0fc54,delivered,2018-08-14 21:21:39,2018-08-14 21:35:11,2018-08-17 13:25:00,2018-08-23 18:38:31,2018-09-10 00:00:00
16b6123f7077419424bf89af74e2d054,e3702794d8a26f52191ff4badd7f40c4,delivered,2017-07-01 18:42:10,2017-07-02 18:35:07,2017-07-04 18:09:55,2017-07-24 17:29:32,2017-07-31 00:00:00
b93e694316954c82db60cf84faf9c694,719838a3dee4775a7054b8dfe43cf7a6,delivered,2017-12-09 14:21:59,2017-12-09 14:32:20,2017-12-12 22:06:00,2017-12-26 14:35:37,2018-01-11 00:00:00
970f01d4d6e42b5dbaaf975d2d45f913,746cb47767f7817cb0d5347862cecc08,delivered,2018-02-21 10:21:33,2018-02-21 12:05:35,2018-02-22 18:47:10,2018-02-28 19:22:42,2018-03-16 00:00:00
6b9d30f0b006a467142d46f2280c7fe7,cfeb304b0bb336936928474f8969a5a1,delivered,2017-04-28 13:14:01,2017-04-28 13:25:16,2017-04-28 13:44:15,2017-05-05 12:12:28,2017-05-24 00:00:00
120142f868b25baf05430c42ed963a99,a20abc59a2b88e8284dea1ee1cb11b10,delivered,2018-04-22 13:27:41,2018-04-24 18:39:30,2018-04-24 21:51:40,2018-05-04 21:41:13,2018-05-21 00:00:00
fa42a34be61fe1ded5df8a8079ce8a52,5a69025bd00a6950e3aa782b2213aadd,delivered,2017-05-06 10:24:55,2017-05-06 10:42:29,2017-05-11 14:46:57,2017-05-19 09:31:47,2017-05-31 00:00:00
19247443a7dfd6e4475b0e9b3fae86de,db44d450b483eeccdc0873434be0b954,delivered,2017-09-22 16:15:54,2017-09-22 16:30:22,2017-09-25 22:06:33,2017-10-05 19:45:52,2017-11-01 00:00:00
5fab73b31e4fd43344a3f2fa650807ce,10d723bb23836f3aeaba6c95810b120c,delivered,2018-01-02 17:47:14,2018-01-02 17:56:42,2018-01-05 21:38:33,2018-01-13 00:56:03,2018-01-26 00:00:00
343249b827e700995c0f620f5b51c15c,20d25a697a5ffc1a641fa0fa5d455b51,delivered,2018-04-15 11:34:42,2018-04-17 06:11:36,2018-04-17 18:16:48,2018-04-18 18:16:53,2018-05-03 00:00:00
e0aa66d7588bc46f68bf32d34ab6562d,03e5e57dd377a3da84cec48a7bbfba2a,delivered,2018-04-27 03:45:31,2018-04-27 03:55:20,2018-04-27 12:50:00,2018-05-07 20:38:51,2018-06-07 00:00:00
410d704bdcbe2893fd5ad73fe8166f43,0424e2f81bdfb77d7c11c3f447c7b241,unavailable,2017-12-10 15:25:51,2017-12-10 15:32:40,,,2018-01-04 00:00:00
ad47c55e7dc71d935ccff9650ff1beb6,77e155485a013b9fa61ac6b8305c4882,delivered,2017-10-21 20:39:37,2017-10-21 20:49:30,2017-10-23 20:47:42,2017-10-28 14:42:51,2017-11-10 00:00:00
7dbbb0cf6abae430040bc4914055c036,365d8633820f3d1ba6f2aa3628f623a1,delivered,2018-05-21 15:54:51,2018-05-21 16:56:27,2018-05-22 12:25:00,2018-05-23 14:58:42,2018-05-29 00:00:00
8e1e1daffbcfac661558e71878b2780c,431aa8450d30ae25badcaf4186f88281,delivered,2018-02-01 12:22:13,2018-02-01 12:35:29,2018-02-01 23:17:31,2018-02-06 13:04:57,2018-02-26 00:00:00
65fc7195f2f70e60bd81a12c69d7389d,f0e3b37d5ca2fc5c28ba3f66c71a3aaf,canceled,2017-07-25 10:11:21,2017-07-26 20:45:57,,,2017-08-08 00:00:00
3da8b1bbe6650411cf568285bb956f90,885d7e16b3febef0a036aa5ebbba9659,delivered,2018-04-17 15:50:16,2018-04-19 02:10:45,2018-04-24 17:19:26,2018-04-25 18:28:53,2018-05-04 00:00:00
8c17e98f67708928c1b03bb705c14b3e,41dab101e63cf0c1866b20cdff40471a,delivered,2018-06-22 12:04:50,2018-06-22 12:36:22,2018-06-27 11:42:00,2018-07-04 14:33:01,2018-07-30 00:00:00
77749ba00bdd3c6d19363c493a38bea5,9142192904c10ab30d79a1c1956fd5a2,delivered,2018-05-15 16:37:39,2018-05-16 03:15:00,2018-05-18 16:57:00,2018-05-21 22:16:35,2018-05-24 00:00:00
75769af508ae5e105845b3b4813fa07a,a4850b2f860df2ca227654e927a7f34d,delivered,2017-05-20 09:56:04,2017-05-20 10:05:10,2017-05-23 17:08:46,2017-05-27 11:09:45,2017-06-14 00:00:00
0d33a1e4f7c4426e2adf540cb219baef,1e487116feb9361b3221c3e93fde4d7f,delivered,2018-06-24 17:53:16,2018-06-24 18:15:03,2018-06-28 14:27:00,2018-07-04 00:59:43,2018-07-20 00:00:00
11b6318ec732b94b5593c66ef1f37863,2eeafd9d0467198f7d94fabf020d86e1,delivered,2018-05-16 10:47:06,2018-05-16 11:19:00,2018-05-17 13:07:00,2018-05-18 22:12:44,2018-05-24 00:00:00
fa5dc4c3b8326a0da88dc49b20e0ed27,6311060a7264023c715502f1608b1147,unavailable,2017-11-17 20:08:03,2017-11-21 05:09:15,,,2017-12-06 00:00:00
b002261c1b562472adb57d81cc90995d,41e6032fd1fb2f76526323b4c68f0e93,delivered,2017-11-04 09:44:23,2017-11-07 07:30:38,2017-11-07 20:16:44,2017-11-13 22:58:40,2017-11-24 00:00:00
123eb6c42fb774382bf82e6a332af592,7e25c3cc2fb867d3fef223c50fddc713,delivered,2018-02-25 15:54:36,2018-02-25 16:08:19,2018-02-27 18:12:29,2018-03-05 19:58:32,2018-04-02 00:00:00
410cfb42b9a36728a695fe883df04ebf,b74584aa39691bb6fdd0f68571d3ba0b,delivered,2018-06-04 20:28:14,2018-06-05 04:15:17,2018-06-11 14:23:00,2018-06-28 20:25:51,2018-08-08 00:00:00
d0c925dd85481e3b99bbc725dc56e1a9,fba700a28090dd4cef5433076c454f4e,delivered,2017-09-18 00:03:47,2017-09-19 00:10:18,2017-09-19 16:37:43,2017-09-30 16:58:54,2017-10-06 00:00:00
b837d07aca063bfa379766bb6740fdf9,56252fddbb6af46b87f5a070d68afd95,unavailable,2018-05-06 20:12:33,2018-05-07 09:56:42,,,2018-05-30 00:00:00
80380dcab14d7ec024883b76a82f04b2,c0be31fb57f9c3424f2207e69b48f305,delivered,2017-09-01 12:06:54,2017-09-02 12:15:17,2017-09-04 17:36:47,2017-09-08 18:35:47,2017-09-26 00:00:00
4a0d049ee6c82b3348a21bb211c0a44d,4bdf8269eff0f30a5f8c14e9df179854,unavailable,2017-06-07 09:53:30,2017-06-07 10:05:15,,,2017-06-28 00:00:00
24a6cba94937d6908dec93e82249d67e,a99ec4e97b0e06139d5e40154fe73745,delivered,2017-12-12 20:44:45,2017-12-14 14:35:27,2017-12-29 00:25:08,2018-01-13 12:52:14,2018-01-08 00:00:00
49e4c4907bdae7153ea492e2827fe5ab,09d35a85e870a6f5425234574a0ae1c9,delivered,2018-08-02 17:13:46,2018-08-02 17:30:24,2018-08-03 13:56:00,2018-08-10 06:08:36,2018-08-16 00:00:00
582fcbf6c15d85c705d101b4a3b6c25f,934bab8309cb5fe3e752f21cea484530,delivered,2018-02-21 17:06:23,2018-02-21 18:00:22,2018-02-22 21:35:48,2018-03-02 17:27:41,2018-03-14 00:00:00
f161d2927f0847f8fd74ebeb8a7b3a80,00a49178247b91322bdca02625e81f7a,delivered,2017-07-02 09:51:03,2017-07-04 04:10:17,2017-07-05 15:12:45,2017-07-19 16:45:52,2017-08-02 00:00:00
0f30dd4c9af7aabbce81fc381ce2e807,c18a4cb3f8ff37151c8e3dacada355a4,delivered,2017-10-10 11:11:11,2017-10-10 11:35:25,2017-10-11 13:52:18,2017-10-23 15:57:07,2017-11-01 00:00:00
de11314f84cd5578a36ab8312ab5b5df,9e5336e351aa9e91f0be9f38f189d097,invoiced,2018-08-03 22:15:39,2018-08-03 22:30:14,,,2018-08-10 00:00:00
cf1b24b9c3eb7257436b2e7b176444a8,394c35ecce8f2fc1cd69d1eef55659db,delivered,2018-04-04 09:25:30,2018-04-04 09:35:20,2018-04-05 00:27:26,2018-04-10 16:38:39,2018-05-08 00:00:00
8e0e3b77770b10f595b5c27e62efd4e4,ac0d00f96a6aacf450f7760968d811c9,delivered,2018-06-01 23:40:02,2018-06-01 23:55:08,2018-06-11 14:16:00,2018-06-12 21:14:43,2018-06-19 00:00:00
72683b144c2feca63881b49b5afd2bc4,61c13a14055ae790011592fbbd0a4f2e,delivered,2017-08-17 00:19:34,2017-08-17 01:50:50,2017-08-17 17:13:10,2017-09-04 21:03:00,2017-09-21 00:00:00
c6af04c6a72b5d587a620ad29c41dcad,b8413f7f4483d2539434ada199471a33,delivered,2017-10-27 09:51:37,2017-10-31 03:50:20,2017-11-03 21:55:56,2017-11-16 22:32:34,2017-11-16 00:00:00
ada8c993c9ef5f3e6705c9ea4af1a1d9,e5774bc03685e61b1a33c24e43e28a3c,invoiced,2017-04-24 13:37:12,2017-04-24 13:50:22,,,2017-05-18 00:00:00
33c011fdacf02b14181fcd81f4b5ece0,0c5ce79848f718f81dec0ee02829d074,delivered,2017-03-22 21:08:57,2017-03-22 21:08:57,2017-03-24 10:08:16,2017-03-30 12:28:05,2017-04-10 00:00:00
bb9552306cf6879fde49f4ba3bd94299,5e6ef5df32d231c3564df878e325d301,delivered,2017-12-14 20:30:29,2017-12-14 20:38:29,2017-12-16 00:19:10,2017-12-23 14:33:14,2018-01-12 00:00:00
901b7d3834c0b94a93d48cba6f2e3ce4,d3c7d2b32f278d3699a3e7376f85155b,delivered,2018-04-12 22:52:26,2018-04-12 23:11:22,2018-04-13 17:18:31,2018-04-23 22:22:44,2018-05-07 00:00:00
d643210fc3ba60faf761d5a9c9e3f8b8,f73eae10382b7e2d8bd624402eeba301,delivered,2018-01-28 18:34:40,2018-01-28 18:50:23,2018-01-29 20:58:54,2018-02-02 01:40:59,2018-02-20 00:00:00
4d73a326dfc780a0a459f4ca37111749,40443fa34ffdf6e08864f0e327ba3fd5,delivered,2017-11-15 13:36:39,2017-11-15 14:06:26,2017-11-17 20:32:29,2017-11-22 21:48:32,2017-12-05 00:00:00
bde485bef13be8b3bd38071e027e954f,7afaa65f4cd64d06fcebc3ece0a240be,delivered,2017-05-10 11:43:18,2017-05-11 11:42:35,2017-05-15 06:03:07,2017-05-31 07:54:51,2017-06-09 00:00:00
ed35c6ec36a7b59c5e1f902280143fcd,5fc1453ae536f0da12b0b1d8986c0555,delivered,2018-02-04 22:27:44,2018-02-04 22:35:37,2018-02-06 18:38:49,2018-02-22 19:35:43,2018-03-09 00:00:00
4e801b3860564f02745ba49a886fbc0d,2805aecd7250141468fc9e256aa3fa6c,delivered,2018-04-24 11:10:59,2018-04-24 18:56:28,2018-04-24 23:47:50,2018-05-09 18:48:40,2018-05-30 00:00:00
224bd0a94ce4f3eeebe2ef447e596863,dffe34ca3527d5eb4d985e7a3ace6b27,delivered,2017-07-11 09:15:43,2017-07-12 02:10:47,2017-07-13 19:24:39,2017-07-21 17:27:56,2017-08-02 00:00:00
b52c2a6044367f51b1e6f7d5bb8bca7e,02e6202903c54e4ad1b6cd9d9bc61680,delivered,2018-05-07 21:00:33,2018-05-08 17:51:47,2018-05-10 14:20:00,2018-05-15 17:27:52,2018-05-23 00:00:00
e008eec42c3cdeca3e9b47a91fbc848a,30c94c942e84899e8508e065325e382d,delivered,2017-10-03 12:36:36,2017-10-05 03:04:07,2017-10-09 22:12:35,2017-10-25 19:04:48,2017-10-27 00:00:00
ea418b9e7145f9d09282bcd0f281b2c5,0ebb41b53df7726b1f2b00a27a169ae1,delivered,2018-01-13 21:04:16,2018-01-13 21:15:28,2018-01-18 19:12:50,2018-01-27 01:52:33,2018-02-15 00:00:00
e8ab4523e5661e8945b938ccc4d89553,cd6c124956591100b92fe3f3f55450a6,delivered,2018-06-27 11:21:36,2018-06-27 11:35:15,2018-06-28 14:00:00,2018-07-06 18:03:34,2018-07-27 00:00:00
518556dca9ef8c42a63ae02ced2a479b,b0cc40c22e5ab8d8ea653c4412384eed,delivered,2017-07-31 10:42:49,2017-07-31 10:55:21,2017-07-31 16:56:18,2017-08-03 19:03:03,2017-08-11 00:00:00
640ca05ba049e9ed749671747bf9de74,1944b4d00cd7782e2302cb0c6405c0c8,delivered,2017-03-29 12:27:55,2017-03-29 13:05:56,2017-03-30 16:32:10,2017-04-18 13:44:59,2017-04-20 00:00:00
90f3963bbaa0e66ce36c4f9be2ed2914,687e088f2576ce1e7c576beacd01c1fc,delivered,2017-09-30 22:52:23,2017-09-30 23:07:10,2017-10-02 16:11:30,2017-10-03 16:12:24,2017-10-18 00:00:00
505bb60c12a248aa8c995503ec264554,8b718fe1aa1275c0f776af5b39001309,delivered,2018-08-07 20:16:13,2018-08-08 20:10:21,2018-08-09 13:21:00,2018-08-20 17:42:39,2018-09-11 00:00:00
0cfb8d2b2200481e6ce460c76ffa262d,7cd543411d01eb7daaaf8079121163ab,delivered,2017-11-28 23:09:49,2017-11-28 23:38:01,2017-11-30 20:38:55,2017-12-29 17:18:45,2017-12-20 00:00:00
bd311764a2c2a541c99f90f076923b34,9dfbbf80c6ae9741c9576d3371f58282,delivered,2018-05-15 09:20:18,2018-05-16 09:16:33,2018-05-17 11:58:00,2018-05-24 20:28:18,2018-06-05 00:00:00
b8c6d75388bad0d20626aa31f173d5fb,7d7074852c030d222553c809a7eb3699,delivered,2017-06-14 12:25:49,2017-06-14 12:42:46,2017-06-14 14:19:52,2017-06-26 15:04:47,2017-07-11 00:00:00
c28cc812db8e9acb713843bb0470b7cf,eb172b63b901dc5dd76bbb694ce13ff4,delivered,2017-09-10 00:34:50,2017-09-10 00:50:11,2017-09-12 19:35:01,2017-09-14 13:36:06,2017-09-27 00:00:00
eee612addb28b4837f3a8d9ce54e31f8,29898bc3bd6a526500f6a9f478141873,delivered,2018-04-19 18:56:58,2018-04-19 19:10:57,2018-04-21 00:39:45,2018-04-25 14:39:00,2018-05-11 00:00:00
03181fddac1b424c893821ec539b2abf,2e3c87a1fe28dc56e695f7584818c62b,delivered,2018-05-05 16:35:57,2018-05-05 16:53:39,2018-05-07 11:37:00,2018-05-08 16:08:40,2018-05-18 00:00:00
