customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
c499f24d5aca03c90fa6ee05d32d0988,d780d06a532da7d8d0435cd348e591fe,83707,araucaria,PR
d2352eb89c2f0a1e01fca14e007aeb87,7ade0a53f402457e6553c68ee945cfef,66833,belem,PA
b08866a7b299195e0c530f94cff315da,5bab89abe954b79a9699e3f71471179e,06365,carapicuiba,SP
8144e16e04d00723d22ff69e9c08bb49,05e8b4d95b191ed344b0c2bc3b1dd984,26215,nova iguacu,RJ
af589f330821cdeba520d83f6db139da,749f894180c39414865a117e748e74f0,22793,rio de janeiro,RJ
0ebb41b53df7726b1f2b00a27a169ae1,16c248c9b83996ae42880287756e328e,61600,caucaia,CE
fedcdc6c89d60699c967422066834f65,48cdf71f50344481f89ec66e65b78cf7,28800,rio bonito,RJ
c18a4cb3f8ff37151c8e3dacada355a4,606745e140787f33e2e25105dccd9125,87310,campo mourao,PR
04bceafd0111719988603d18dbac84fc,0df285643c970345de8307c566b42eb1,39960,jequitinhonha,MG
9b4f57a8bb053fe5b95db4a7d30958cf,86a92bfa14c9db4eb56a38ab3c807e5d,93220,sapucaia do sul,RS
10485a34b74fc55cb3502f137335a9f0,3c074185e3b7522767c519164ed0e143,02814,sao paulo,SP
b879348d650661f4d92cd4f204985945,77807178e3955a3352d9e7101cceb07f,02765,sao paulo,SP
3e2fcf7ce0b60002777a836132650175,47e521033709bb13d5e21b11028ee3bd,11410,guaruja,SP
a46a5e0168922d626417fa64c64fc751,e8e151e6ba01d9cb54910330d3b2b62c,03120,sao paulo,SP
c4ac275898e0ba063e3b67f168ed2d80,1eae1cce4c03f0915482bc43c7427c75,05171,sao paulo,SP
4d859c1cba06922887a78b10550b3c61,34fbeb535f3ba8b34bb0f919b0ad36bb,96600,cangucu,RS
cc6f32c57316a3ecd76524cc0af10794,82f78e34ccf4f5e160f2b36eef6aa1e7,13295,itupeva,SP
0c409eadf7461d9e02860a7015a3f52b,19f28638c0f171b159350463cec68042,54410,jaboatao dos guararapes,PE
14ec0af04aab4398a904a77ac2e1c68b,9b8459e95c991a7a5ee914b88bb2d791,15061,sao jose do rio preto,SP
fb9c7ae634a98d4905c50cb15fa8382e,281253b7a0ae8530fa7ab5c1c738d4bf,29050,vitoria,ES
61293d3c42c2bfad777bcedcab7c3bd5,40f4b191d404a10a6039af0b26dd62c7,65393,buriticupu,MA
fb9efbf986947049d3a3ffcc70708be3,28cb4a455042c8a6ace6790c108b23ef,83065,sao jose dos pinhais,PR
89ff0384f0a749ebe7b8dbf654a622f4,a8a46bb1265b7c81635ed663ab448459,25085,duque de caxias,RJ
90a9c48d9d8440f1583a142142b99b1f,3f0d042d25a660ce2e5aaf9cb11b5146,30360,belo horizonte,MG
5efdf84ed5c48021ba94801310a6514a,1a6c2d0ed3299790cb718bb7981558c7,11035,santos,SP
e15320a1ba99c3b56cc50e492e6c0c48,c78e2fa7d12ec69be581bebc5885d9b2,03582,sao paulo,SP
8719f414841856e13125bc3c8eb012f8,dc15964419d46e144f22f505d4916c33,58150,pocinhos,PB
50dfde165a2543d1410257c2593f5843,f95a87af94e6784390f21b988aa60e5c,88062,florianopolis,SC
dc1797695511e21ed538efc9570e9751,f5d7c4a3ec9eeef28fcca25ca72d8b38,30310,belo horizonte,MG
c68d0a3fbe7bf557ea9b8c822e154535,54bf1780705493f3224d73bd48e53186,89222,joinville,SC
fd33257e245d8ffd4281adc1ffd97f88,6578e1b112f6f1bcc70a4a99f09ffd93,09571,sao caetano do sul,SP
39416978729e589e3483e49937aab4e3,71609c7488eb88baf20d78323d37fa4e,17260,itaju,SP
be24ef8018f62f3b54f287c7e87d0abb,c2e11be7617544391dfa3905b0c637d6,17065,bauru,SP
cdc8a72f10450759bd9aafd76c7a11b5,73e36e84433216c72ad58b4a63655fb4,02021,sao paulo,SP
4fa01e0af9f436cc5b6b2eb3fbbb6b1d,216b36ee50ce6c169df00611adfde0f4,13212,jundiai,SP
521aa980b64c8bdc793aea903e19133e,0ecb51b125ed09b06d5b5f2ef2df4dfd,13040,campinas,SP
d5dfc452f419d7e65be5d9b81d1df7ef,6624f406dda464765f90863ad09a2a5c,05731,sao paulo,SP
595ead2f37e147dbd839131586555223,87947fae46831b1e06bb29f9de90b400,24808,itaborai,RJ
f311cdd5c8f22cae58ea2495cebbf047,1b725d9d2de794518292b023a94fe0b1,29057,vitoria,ES
42b343409a90819f39c38275dc06bed0,2147de2645487e2a48a448d53b2d25e8,05303,sao paulo,SP
76415e81abc523b46c62fee99e7a7533,314259ece6a9207c6fc02d925fc996b9,05056,sao paulo,SP
0f2893212c2c44df0fa30e9184006254,97c1457864c3e179483de1a12fe3ad78,12914,braganca paulista,SP
595a590ba9c0127d59855c4dba71a69e,efc58ec022b8ccef70b3218b74b0fd7e,01405,sao paulo,SP
eed07583336a218b34ffa4773126a86b,152e41e668bcc58f2d98dcec34cc5e6f,21030,rio de janeiro,RJ
f50d17e6ef8a2e95fc8594af9c570a3c,49141fd47ea9b5294d613b5aa42acd0a,03132,sao paulo,SP
5ef1f0dcf26b5aa4f4838ea2e1a9634c,9340969888ebd51eb9177f0ce98903d3,11045,santos,SP
1aeeb475e0190fb99160034e4e28ccaf,c4c8a6af60b58aed2b0edfc848a28700,38414,uberlandia,MG
7b0b3ff8c45390829d0e80dcc2a0079b,bf6656ef50e6fd00e7517b01d615b4f3,29104,vila velha,ES
4b71d940f437dc0b0cb9729a13b3d644,6f9d708cb6461670ae063d94baa748cb,30210,belo horizonte,MG
2805aecd7250141468fc9e256aa3fa6c,e2a1de379f4b1b3293a5a0c45aec186d,68520,sao domingos do araguaia,PA
31927091c573028dee0b8dff8ee57309,01c228e91a729c993c054756eaeb680c,36680,sao joao nepomuceno,MG
a100558331df579cc459520c1e39fd0f,7d290ad006532c0431d896763a9e5556,22281,rio de janeiro,RJ
ffcff7222f737ae6b440d4d0da1496d3,446eb5e08e24f3e8c6159661154893e4,04883,sao paulo,SP
a6fd70c8725a1c1eaa8b34d42bf80f9d,5c510ac2275d895a41308692a428ab75,13830,santo antonio de posse,SP
92bb4e3db74b1a4e1afd9c9dbaf7c25f,8da73d471e36a4e5d8869dbafe7aa522,29308,cachoeiro de itapemirim,ES
175231d5968a57218468d2517a6a4621,dd530943f0b4dc288d2f18098cc2e14d,93025,sao leopoldo,RS
c9e3c1652de60db58877a8b77775ea4c,3f33aca1d4958e32fdf3408ff6f98c13,36120,matias barbosa,MG
de059415c6f437f5d8b6d4f212e5402c,eaa604ab9f816252edb7a8d297f932e5,35051,governador valadares,MG
33f7fd28bbe67f10c01c0bfdc98389bf,7e9c8bf0d5e030ede68ddf4dcc90ca11,15990,matao,SP
a37642199abe998aeba2601b3f261e33,4ecc3d1536d45f43dc367a3face29547,29102,vila velha,ES
2c7c48774749670497e9fe3f026273e9,ee081c6f1ab9c715d54a763eed4f0028,88133,palhoca,SC
50ac016f147656d8992cef865b69b257,08093480aa587422c2c694a534ddaf3a,13453,santa barbara d'oeste,SP
3242e4ca5a7e5c19c48f28d93a4ecffd,050b06cf630edd6254091a964ad8880b,13211,jundiai,SP
994c8f911235968e88a5249a81909121,ce13d650b5a9d9e05799293014ae51eb,04044,sao paulo,SP
06267fe0dcca48cbd55db1d8518bdb38,0a2638867971b511e31c4633d8f4b3e4,85853,foz do iguacu,PR
dfe9b8ef242ad589cc5b5ec521045c1b,c9cfdb343a859ca1693fdbd7e1ae8434,88760,rio fortuna,SC
08f9f3269295904dd53afc2dbf26f202,8af9bd8e71f8b6960bf42118f8e3b7be,13064,campinas,SP
2d2259e2fbd96d9aae631389a1d22cf6,683cda1913456fb0cca302892b37a052,03978,sao paulo,SP
57d3993957c67b16b2ed5bc02f65a2b7,df2f1fa25b60c9de8a418446ebd975d6,81350,curitiba,PR
b64de67a26e6007a87a111bb5fd681f1,d7e7cc24f659b8c0cae4431d42036e47,07178,guarulhos,SP
01e44a7a40e6456dfdcab17b65106fe4,fd8449e3a94b6acf9a684acd1b2aded5,88090,florianopolis,SC
657f5be43b148515a98a49797306291a,3a13681985ea6cd032018292ffb30bbc,94855,alvorada,RS
912df14a9a50a2afed74da3cd7d3abbc,42e6cf45d9d9f2a93190f7b4acfa2e5e,28735,quissama,RJ
c3aa3310a31edc113ec7118b4d13223d,7a3fe6189949464f4691143234108dd3,48700,serrinha,BA
30b766b012c5c55e2fba3726dc9d55bd,0f2ff54c1de35e0fef57c3cea4e1ed88,81220,curitiba,PR
7afaa65f4cd64d06fcebc3ece0a240be,31f508f472ebf8a37c13a7b85693db44,62320,tiangua,CE
69a79fd7c17487aa334541535b78ce31,680c14b53034e983c1e2dd6617bfeb42,35544,sao goncalo do para,MG
1c656e83baed5d0044cf64449d4d4d39,8ea95e0fc3da49749b66835754e2062e,07113,guarulhos,SP
982a91ff4ad73e6b9d09bad86860d184,973804558319d069370365fba324e716,49097,aracaju,SE
719838a3dee4775a7054b8dfe43cf7a6,dc2bdd4867f1a056690002c59c99320d,17020,bauru,SP
006d300ffcb82917c9866dd5a507dbe6,2ed2d94955614ec3262ce7575ef997f9,01552,sao paulo,SP
8bc1170e90f388332edae6f23c388d38,e50ff3ebfcf05fa082ade56e01b56539,01403,sao paulo,SP
9242e7e435577f88adf6cd4f7503883a,ed8304811c1dc353afa83397c5b4a772,09890,sao bernardo do campo,SP
9b99b552aa8d374d12896e55dfa2b0b9,2d0b5c3a0b200f10d09a3927412a9203,04015,sao paulo,SP
363263d717319c175a7b063d383d95ba,83eda75bbd932ba9059d0f9e7b8d97e5,09980,diadema,SP
365d8633820f3d1ba6f2aa3628f623a1,7752f494eaae9a4a1b33fe6aa4d04f39,01552,sao paulo,SP
24b0f93c6cf382951539720724e57161,1ccec10e4dfd33540c1c361d5ebc3300,65395,bom jesus das selvas,MA
637dfd77a043d1b7fffae4efeacc13b3,5f86f372a68f62636416c7858cfbfe1e,58034,joao pessoa,PB
d671f3c7672d55bf5cf119326e5c86e9,cc95b67ba4cfe7e143bc5217fbfeeb19,45607,itabuna,BA
cc0dc6660942e0b9ba94d4ef6e6a18ff,ff0053f211cda47ef0b3c139e7c07dc2,30516,belo horizonte,MG
b8fca18186053a557dba3904f6015856,fd631c05b9c2caa987cb7430a8ad1993,07251,guarulhos,SP
82051ce87c5771da69cc903239d13ffc,d8d0eefc0e1f2e1ee67bdf6f7dec62b0,78575,juara,MT
7b7e1565386ae5a382118296494338ab,54975068b3fb2924fded7c27eb31b54f,21021,rio de janeiro,RJ
92ac3fb7d7452e72343e49885a19368c,337b2ad5e2840cafc74a90bca5a4a643,21311,rio de janeiro,RJ
537e341fa7460c3734d91fc0b65cbdd0,c462aea965b549ead7f1ef47d3cbbd4f,06395,carapicuiba,SP
7b63cba66b8e6d002e94d0990c1e2868,38c3bc2d6df03905e3e8d3d5b079acf4,22790,rio de janeiro,RJ
5e2ebf449bbe52d961a2a13e898eb175,0527504d9e51e19c4f352774078872f0,60349,fortaleza,CE
ef019b3cc077faf03d999168daaf8d07,ac5c80edeb6db099ebffbf3e53ddcd69,09961,diadema,SP
6552cd640a76d503cd18ed9b10adc740,336421b86cc4259a58106da261e0e000,22221,rio de janeiro,RJ
a192468dc4a03af2d3c89093c26283f1,70ce919779a8b3c666bb950a2affafe9,05766,sao paulo,SP
e0351bcc6002fa51ad0dcdf775866672,e039e48b34bc0a8730a11b455d9b43c6,07704,caieiras,SP
9e682deddb164563d50532ebab34306c,f59d12a1dc4d761dc9f5ad63f904e222,22790,rio de janeiro,RJ
06061ffdb496a2030a55687e3d14d977,3f89c636b2f78ec7a2724277c9ff438b,32450,sarzedo,MG
deb46841ea2d28c7b0d1893ae6af547d,23a48131bb6e8568d449882ca0911745,25710,petropolis,RJ
7dcde5c8da2d7cd96e956c560e76a013,082e7aee329ca529ceaf14dfc020bf69,02210,sao paulo,SP
90abf5b0ac7c7b7bb763da066ca7e60b,e048d4f04bde3e12f337cf38d680345d,79950,navirai,MS
2f024788fbb16d959cdc8aadf44f66be,0e033fcf61eb1e3bd317cd9acc173839,28695,papucaia,RJ
1ad479458bb6630f9187cb80530d065c,9bf81d9e8483c962fbf97dc079976645,09667,sao bernardo do campo,SP
0be74c3190e29ed9550c7c2ca1417a14,1f8a812f37c3d595f72c0ff5b85066f6,16920,castilho,SP
fbc1bec47970c387d5f4962d518dd268,e03a1bf47d42257f8e8e5e8775696622,06900,embu-guacu,SP
53885730087107b7a4dd579001c918e6,63ec4c57fcfdce705d77573e49e2068e,06725,cotia,SP
07dc183e2382a6855b6dba9f7b5a66b1,4cbbfd3f62dbf90d87c23e58272a59da,17600,tupa,SP
3b104572acedbced7ec24f882f1df2cd,c0486ce01d76f8e5f5822442af172dd8,07084,guarulhos,SP
9ca6194429e983e3d30bf20c15eec582,a84acade06aea50c5ba7a115ee70ba00,04566,sao paulo,SP
eb7974f6e6fc0aa156371c21e1c39873,784cb4bb6f10b1951129e20b3e0ae20b,13468,americana,SP
0b9c2c04285f9bccbbf9a41d6400ec24,1a75d590a6e6744b9732cd9feab4206a,45480,mutuipe,BA
f8d3de89915324398f75b2f37ee7406f,0fa6962b515f4cb228efdc77422baa6c,99060,passo fundo,RS
a30fa1104a5ff6f5d9d1d907ffb4c609,655fb4f5aca04feecb2f00243473b2c9,15265,zacarias,SP
f2620c7f70e8cf8c8c53de4ad4a80ff1,49fda5633989ae0e429cc3078998ac51,13240,jarinu,SP
2a1f6d64684615ad73ce7d05586115ed,f0d3389b217aa61b5a66744ddd694cc3,05786,sao paulo,SP
8c79d93dd3718c97f2f4133f77c631fe,9c81fb013661831022ab938f6541c222,82960,curitiba,PR
ed8dced159c9842a1ba5667496d12ae3,8d3ec758b05fe820f5cfc8168dde872c,60430,fortaleza,CE
21ebc323917f5faf55a909e786e6741d,c18763c83c08d3b2336993f102c43111,06010,osasco,SP
d61aa438586a325f237eb96134c4fd97,fb727de0734b8b2255abe9b9429fc113,36201,barbacena,MG
56f298c3c06de7ccbb65d45171e17d90,079b59c6bbf13d2edc1d1420b37243db,07400,aruja,SP
e16ec82ed66f16aa48f8bc6bbb287575,79fba5cd52d2eb5acbe36a15993840fe,02861,sao paulo,SP
8bb46af2da65493427799b95d0739d34,877a47a9c3f87b14581bd7ad4b6207ea,06310,carapicuiba,SP
30e94070e398e38b4210bc35d84627fb,282dc4abbf2759fb9bb77217f5cd6c4c,27197,pinheiral,RJ
98721c618b43935849baec57ffb8dda0,e5887c53081fedb7b6795f1ba14e08ff,07853,franco da rocha,SP
4a984bb438e7bde091f75e16211ded9a,b067aedc3cb45dd6fbc704365059764a,73807,formosa,GO
1c3515cb387a43da4c50cc8e76b90af0,02e090052258dc8c675daf152e22afed,04543,sao paulo,SP
b7f5174046bcdba1e99c45d5227ada9e,4f702b8f49f94571f343fddebd29fa3c,36884,muriae,MG
6e1eb8154497fcc665361b32a29a3bf0,b9e89508d8538f17ed2c9df1481b570b,38703,patos de minas,MG
594b34fd289ad46d208bbcf008762642,6e809ceca510bd8e766cd26ed4f1190a,13092,campinas,SP
41dab101e63cf0c1866b20cdff40471a,8110579e604a8b928b43700ee5761af7,78200,caceres,MT
5415e7754e47d4252917df22db44f1f7,dc673187e91a799814e3ba58243200f5,02244,sao paulo,SP
d3c09791fc7ede919353f0488a3375a6,422b5643b144b86f0168965efd90c219,14409,franca,SP
30d7198ae94852e95a5afef8039145e4,b76bbd64aba8aa230a759f7de37bed5c,34515,sabara,MG
9a862d529004b7051c686f79baba08fd,099d8e01dfb37c541cd65b12ee03ff10,04265,sao paulo,SP
ea2faf6b4dcc7a2196f1c647cddd7714,fb6b1aa35eda4a0793d8802986cac52a,29300,cachoeiro de itapemirim,ES
65761947a056b26b4e0e853086f7b1e3,9339ade05031453f881ef7db13a8da39,07851,franco da rocha,SP
b54a3497f7d74ec5e0ba9e086a06260b,4fcc02418b087994c8ac9481d37560a3,27525,resende,RJ
3a2ac61c7ff1ebc42bc360b249e43d53,217fa64513d05737388f6297cbe9fec0,03208,sao paulo,SP
bfcde53e4fc9b102273906be1a94f9fd,6d78a5a0d52c0259e73fb97d61205e54,05835,sao paulo,SP
08d31253590799b23b34713713a5f7d0,dd2358149a1b6b710075b705d1a0a115,54410,jaboatao dos guararapes,PE
992827c0798eac56fbf32454152b47b5,6194f8cda70a2a8a3eb91467b04a6fae,09890,sao bernardo do campo,SP
ff310159cfef87d3dbbf5341637bd4a2,2878289928927b75d078057c8d91405f,71920,brasilia,DF
c32080bd1442f65f3859a01f865bdf93,3fa626c46f413742865a2cbfa914bb80,52051,recife,PE
31bf1057b00f14804278590bbac18b1b,561cfc00b430b16ff8e8d36429d709e7,32400,ibirite,MG
6c8c750a8bdda3b271cb8e9ff5c13bfa,13afb2034033c0323485439f2db54815,31270,belo horizonte,MG
b173f79bb1d308fc5703ecb25888a0f8,3b4246e03fc1d4a501e6e4bdd758e2c8,95800,venancio aires,RS
2edac855eba5bea5a8c13af1630a078a,ecf0e608ecc221e4b983cbd421ba228d,84560,rio azul,PR
29898bc3bd6a526500f6a9f478141873,bffa2c64724b9bad2276d600f2b78928,09732,sao bernardo do campo,SP
c364f67e37eacbbc562be9a71889bc2a,ad89853e85080da06ed42f71c9800c04,83602,campo largo,PR
67407057a7d5ee17d1cd09523f484d13,7cfba6e55439cae3fd2479d62fafe67f,22240,rio de janeiro,RJ
fc1d5dec9fbaf2411afe15b60eaefd61,356da39c873d00bbc6a01feaaaea5726,04209,sao paulo,SP
dffe34ca3527d5eb4d985e7a3ace6b27,ea2a4a14c49ad9a9d64d2b7f91f0c293,15800,catanduva,SP
f1a688a441fc43cba0c3a2af6ae3bdf6,933d3e8d1c032768e1a0a98e2fce65b6,02817,sao paulo,SP
24c09a96dc7e7016bcf50e5de09bc6bf,084be429c23e342acf5084ac6156d22e,86066,londrina,PR
064e2cb3bff15053eb0e4afc471e7f2c,06f1d66196374b588fbf7cbc2793874d,08554,poa,SP
747a389f1dccc08597ac02849b08acc9,f28fbb32a8241c93945a1047421a270b,11325,sao vicente,SP
dc0dff8cd3ed15ad2039e0bbe4982e42,13097c3575793a91362b51c3f942499d,08790,mogi das cruzes,SP
c38f238897e6413a43a0f302bf8b7b9e,a583892de341c9fd79ed946ca24bb0bb,04041,sao paulo,SP
ba5cdde41a363eb9644384100a76383c,cc65eb813834c75435f7c5136c3c1575,24358,niteroi,RJ
3707669efeae29044e39ea9b2bfa9f32,87d5e42b1563c49610513cc6511c05bc,69075,manaus,AM
c5c32cfb1971f9cb50b5f7a06e6d09ce,0294560ad384ad92c9aff267bbbd9406,05638,sao paulo,SP
ee393ae9eb936e1c6b67cf63937a1c19,04a7a56a0a465fcbd3396bd3626a803e,75901,rio verde,GO
cebf23c9423264f677a27ea0737c0d99,c17e8d36b887816df43b1ff74d8fcc03,22431,rio de janeiro,RJ
174db9ba66f0e37b60919b93076844e2,61b620ea0ff64959cd7b7e5c1697edd8,32260,contagem,MG
a5c7faf5cec9b387040c3e5bf4d71925,019ea19e666644625032de5efe2ceb71,26510,nilopolis,RJ
c9e1bf85960698190ad550557fa852d3,e10c33b62b6a9803573369ae09da44cb,87501,umuarama,PR
8e5368dd904948fc2fddb6b8b3178175,33abb6c6f7f4097194a2b5085450b53e,26220,nova iguacu,RJ
db8d12f33acf6a08a434eda169d25106,ea201d395b28edab46f644127fbd34ac,15990,matao,SP
afe0cb3cef1354ee82317557b902dfcc,a200c0892d6ecc0fe180159be4a61b14,11025,santos,SP
5e152b0feca6b29b0d0016c106678bff,c91a7e9c7335c7af4b5253f72e7e42d3,76400,uruacu,GO
6ad71323c11ba8a83737ccc3ea31fbc3,c739d7adb6f103eae180b1f2fc74455f,89284,sao bento do sul,SC
03e5e57dd377a3da84cec48a7bbfba2a,ba05c99cbfde258253cda5241f21136d,22011,rio de janeiro,RJ
fb7d16371b8fad5d60b8ba464b1e135c,d959849329b2a7058c4590ba79adbc07,16305,penapolis,SP
4f807878f4cbc724cc06a0857fbb1134,a984bdee77eeaef1add4419d4d994f0b,11055,santos,SP
6b4f1c5c5062bd50fac7197ae3a2a0dd,d99b24057162a3c262227bdb34493f93,93800,sapiranga,RS
a4eba83fdbc203894a86afba0bc15269,695bbb3da4afc645d1f16657ae1bfc9f,46430,guanambi,BA
ed8097f13c2401a34f2d78cf43260846,b59c95165f6a62fbd502da7d5909a45c,11430,guaruja,SP
8b93045a7fc41de7cd1f18b0bf610a8a,f52bd120d6ea9340d96e6774f2426ed4,13330,indaiatuba,SP
41eba2b39838d1bed51a807736f46820,abf273536b93c0f425602dc5fa7357c5,58345,mari,PB
04ca9bac2d66158857714c87d46e71d3,6586b194a2cb318543931727af6cb915,12306,jacarei,SP
444882642bc5550e2fcadebce502f01a,f8a9e5b75aa36649154c76d794593a59,11701,praia grande,SP
69af39aa7ea31fa28a84d12409e4a019,2b82aa2786eef38fbc5f6b51dd496ff7,41810,salvador,BA
175e7271f89704b7a7743cc2f679d78b,1e6ed9bd2eefb091a43b488f803f5a7c,99150,marau,RS
6b043d042efab585bf4752d7e9dd24a0,12d476f59a7252f5f2dbabe26b069ee6,35700,sete lagoas,MG
e5f43d2dfc237da9e9d075c5a893989c,e66bf46f66972ad1cfd75861292959b9,86160,porecatu,PR
87655477e8726517d4bb95d4540576a7,7c89d1d1dbf51d6087cb650515834764,18120,mairinque,SP
236ba35fd1ff094313a131337c5141b0,a55224aa1cafc8d10ab7af526a4cf0dc,91360,porto alegre,RS
0926ef97ab333a4afea77827d3cbe32c,8eb02bcfcb2deb1871afa092fbc732c9,09391,maua,SP
c236e9487a62bda00236a339f9b9bb6d,f5008838e120006dfda56fb66aef772f,30610,belo horizonte,MG
b8db3ed2d28a258de61b1db21e042868,73f90b219c69253bddd6d6111783f47b,20785,rio de janeiro,RJ
8cda5fa80381ad8d09441fc5b3d5ff46,5d9f48b95adf66ea25eac13fc4826dbd,42700,lauro de freitas,BA
44c14ab4c4d0144041d639254fcf13d9,45e749ae45014495eefade857b8728c0,28740,conceicao de macabu,RJ
2eeafd9d0467198f7d94fabf020d86e1,e9f90fb4f8b985b9450638226b9543fc,06753,taboao da serra,SP
a918b5f3a5555062f1afe875b605c164,a763108056e3ddaba4eaca5b3faabfd4,36200,barbacena,MG
6ca87302fa8a0163488bce8e49f9996c,ab744045d2445f5bae53b57a4b99bfbf,09240,santo andre,SP
3fce8cb477f908ca1fb25ec11ec0ca36,91802c6ba3172df9371817c1387ec0c5,06722,cotia,SP
b8ec9a7ec8c749032875121b1eb2270f,580b53b8514803448db57ec0bf3808b7,89210,joinville,SC
0f28203c5b6a0b0831a64782419024a4,20282afdbe6cf22d5f5a956d8b5a3f78,36328,santa cruz de minas,MG
71570974a826d2c978517fab207ccb7d,f5b4f7a0a21131d5cdf1b3f551c5797f,47650,correntina,BA
80f5dbd6c402fa67462768a508de4168,ca270b48105d4aa0d747a0529775f19c,60713,fortaleza,CE
6afbdea65594b7a013b89c9f1422e460,1bb71b135f41d72825a79a8012e4eaef,58045,joao pessoa,PB
f66242e2439d0da31945c09ef7d12652,6fe09f77ec8e29ed4e619c6841f6479b,04304,sao paulo,SP
e3fa22e3272e681790daa32be5a29243,55670eb40d8c326eea6c05ce30ed0fcf,85860,foz do iguacu,PR
54545530685ab329b0d79c2e40ee3aca,1616e9d013bd2cc0822ca635c9b5f8bf,32044,contagem,MG
86d9c7683745d83c909476d82e7bc06e,6b5d5706d1c35b7e31737317c9e0c4fe,65940,grajau,MA
d3e263085cc78ecf28bbb1e0c0850e33,52f14290a837f30d677cdb6de086963a,04037,sao paulo,SP
63fe8fccdb34a846d19bea32463008e4,ee38ebb9735db2494b41d0c46b900f3d,78850,primavera do leste,MT
795c7957e005b7c433e0406269b6aa59,95c4e4225c9477513b08afb77801543e,38010,uberaba,MG
e4371087909eb38cac3ee6c09832006e,a881bed7e2f7cbff944e7a3be500b15a,70736,brasilia,DF
0c4a8b93effd07ade151a4961ae8791d,af4f1a4fc432b8480911a4d2f8e9dee5,06401,barueri,SP
d8de65caf938995f19d88ea2a3c08a71,a368079a0bebc82daf9ee12fd8a6ccd1,95084,caxias do sul,RS
fc0133869f49949a627e38412c914f0b,d3bbb0cbff98cecee048f980b006497a,13295,itupeva,SP
ad06b03685e254053b83d5d07baded8f,6d1fb971f3dee57277cae312dd3d6a65,60763,fortaleza,CE
1f525c90c7df6b890e6f7ca5707815f7,048d8f14e6405a5a157e74724357086f,04476,sao paulo,SP
58ccace0f4b7abcab017ff6f1d534d7b,3ad84abcfa9a58f9ede403889421500b,04814,sao paulo,SP
4d76d67924ecadc4b2aa91d302dd020b,d761830bfa7836aed636fd717c5e3644,18072,sorocaba,SP
d987c011721e64a3a6ee8101b30ac2d4,3c88e61710a8debc2194db1bc403bc92,37440,caxambu,MG
9434d806ad79343f0380e4c9d87453bb,5697fda4932c74e997cd7ed468d3abe0,21381,rio de janeiro,RJ
696f3523f62bb93dd3372686c4f54828,37a5683a96b10a4f52ee4c0ea02aed3c,41250,salvador,BA
46b4935e012e89972a35d8c39ed05ac3,5cbc208c3c4c9a4c7bb48a44b00e53cd,52041,recife,PE
cbf7ae8bd29c80d2aa52706ab5858a74,995a4b5fbd757687db6c0a5d68772cba,11430,guaruja,SP
34c58715f182abe848f018fa420a72ed,d401a17e88e606a3ce275061995a2074,65077,sao luis,MA
019f698e086a468627af26baa7babf16,0fa57eed3983b8be7986bb7c3c2c8987,01240,sao paulo,SP
fa10097e0f3f7df15ee8238d696d157e,dcb9b14eb8c7d7de3c0a9041ed0717f8,22621,rio de janeiro,RJ
bcc78ccacee91d2bbc5c5a93864b93eb,d016e77c46b2d790f2ddc3c67afb83c0,20250,rio de janeiro,RJ
70375b292bed960b4a36f9e164b830fc,dbe76d05d62c31d6230f68258dd1cdc3,11015,santos,SP
150a3d642b9738fe8f8d6876a7168f96,894382535eef1ce243ec19088626be0e,20560,rio de janeiro,RJ
adf266ab12f2957c0df3d71579732dec,67269541bc1e81487b0e59abad562bb1,02201,sao paulo,SP
d3c7d2b32f278d3699a3e7376f85155b,ad27629d4a95f815f18cd46f1844e1ca,13840,mogi-guacu,SP
2a112bd8db579bc98cc8831e6c97acbd,6449a8997d152f9b43f12f31b12a951d,88526,lages,SC
2de44491346ab7fcc2819ddd069a54e4,6e42c259222a050373bfabfab9a814e1,01544,sao paulo,SP
045178794d4eb65a4b79f34dee26374a,baf8d1bc8b02f403f67012d3366984b6,04321,sao paulo,SP
dde7d3a4aecd8c2db8bc1693d93d5575,5860ea02a41f785f1ab02e8427bdcbb5,88058,florianopolis,SC
fb61c3e862c5b609f053cc4717391c58,09b0eb53e09f29ad6a59aee993efc3af,91530,porto alegre,RS
477370c733868fe48e64bb3882ef1b4c,6ff003dcf2085702d2acf451c8cc58a8,04606,sao paulo,SP
3f97fed1e37bd0bf66b6edf820af2cf1,3895adac45582f6df5322d01c83986f1,21330,rio de janeiro,RJ
e14ce3c6c6d5337363712edf760f3a4a,565af81202a1fb8a9ffe282935381142,29122,vila velha,ES
756fdeca18f4b3e84fa1123a3b967a26,c5f4a17332cac9eea14c1147093298dc,18300,capao bonito,SP
c72f55c752ec2f83a27201eadbb210c9,edf9dfae35a6aeed9098886e41fdd2a0,59063,natal,RN
930a7d6b31016f869dd9d953667feaad,1cbe41267c3d096b1af62e4b0329c4cc,99701,erechim,RS
98965f2e554e2f75fcf1411133f41245,23ae1bfb4297222c1b522172809a7ca1,04447,sao paulo,SP
5db7ba0d9c75f6e67a904e1419cfc183,88b670aaf0c05a361c8566237a9278bf,35519,nova serrana,MG
a988a9f757ef47847e1db39244f18d50,1af7da77ce63102a8bdaf3c9fcedb54a,04686,sao paulo,SP
d99d4916f321d6691a8aee32b3d09b95,b3a8671bc1929c8cfe476e6321d23d24,41820,salvador,BA
