seller_id,seller_zip_code_prefix,seller_city,seller_state
3f9c56764fabca627406093dcb3ef0b4,22745,rio de janeiro,RJ
4e922959ae960d389249c378d1c939f5,12327,jacarei,SP
78744a20ee2f80ba64f6804c25def2b8,50751,recife,PE
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,SP
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP
9485a23c0430ba1d58d359391606fce6,09015,santo andre,SP
c33847515fa6305ce6feb1e818569f13,88359,brusque,SC
ade45994b717ccee333492330fbf037b,87505,umuarama,PR
2a7dc43cecabf23403078e2188437d1d,04142,sao paulo,SP
a3f0b55de503387383c7b1de3ad7f678,82400,curitiba,PR
821fb029fc6e495ca4f08a35d51e53a5,02030,sao paulo,SP
19e0f40a907ec568c34bfac15de4f4a1,13478,americana,SP
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,curitiba,PR
c66dccfb3f109511246da627dd5a2498,11900,registro,SP
d921b68bf747894be13a97ae52b0f386,35570,formiga,MG
c8417879a15366a17c30af34c798c332,04445,sao paulo,SP
989becdce12ebc39863c2bceab6f3ca1,81730,curitiba,PR
2528513dd95219a6013d4d05176e391a,06060,osasco,SP
77a515caa36327151d1cc6c32a9f00e1,09912,diadema,SP
32fdd5d44ecb43dfd6a24b9369eca144,35557,carmo do cajuru,MG
5b179e9e8cc7ab6fd113a46ca584da81,05424,sao paulo,SP
834f8533b2ecb6598dd004ff3de7203a,05181,sao paulo,SP
730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP
66fd84ee7528c0c0de85d0f44a73d5ab,98975,campina das missoes,RS
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP
c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,SC
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP
b561927807645834b59ef0d16ba55a24,02955,sao paulo,SP
e06f09ec0a4aca210779cf1cfc63cf19,04773,sao paulo,SP
da6a60cc8cc724fe51be021ff8be779c,28941,sao pedro da aldeia,RJ
213b25e6f54661939f11710a6fddb871,13321,salto,SP
56642bcb79900e777d68e91915cb4267,03701,sao paulo,SP
8a130737016f838139d31878787a39c9,03187,sao paulo,SP
850f4f8af5ea87287ac68de36e29107f,04367,sao paulo,SP
643214e62b870443ccbe55ab29a4dccf,02134,sao paulo,SP
ce27a3cc3c8cc1ea79d11e561e9bebb6,03006,sao paulo,SP
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR
f4db9b37944bcb8873e6b456ee190bbf,08599,itaquaquecetuba,SP
e64d65bc8dbec2accda90c58de5d1246,13500,rio claro,SP
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP
b494891378bd8f4560abe576c52deacd,04160,sao paulo,SP
14d7985702e72162bbf13b6beb74ab2b,09131,santo andre,SP
9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,PR
f08a5b9dd6767129688d001acafc21e5,90230,porto alegre,RS
afa6714acee029b2dfdf357e5579cc03,13690,descalvado,SP
520b493b57809f446cb0a233bb3e25c7,11075,santos,SP
0ef83d7d83ed97cd2a0049ac8be5f88a,80230,curitiba,PR
d13e50eaa47b4cbe9eb81465865d8cfc,09210,santo andre,SP
5c6d4016c2a288f074fa0848a2b653d2,01209,sao paulo,SP
da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP
710e3548e02bc1d2831dfc4f1b5b14d4,86600,rolandia,PR
9d4db00d65d7760644ac0c14edb5fd86,18025,sorocaba,SP
1dcfa3835714681d4ba4a93bc1e0fd41,16200,birigui,SP
30a2f535bb48308f991d0b9ad4a8c4bb,13457,santa barbara d'oeste,SP
1336efc61c316ddf92c899eb817f7cae,19800,assis,SP
620c87c171fb2a6dd6e8bb4dec959fc6,25645,petropolis,RJ
b64d51f0435e884e8de603b1655155ae,07077,garulhos,SP
4c8b8048e33af2bf94f2eb547746a916,14940,ibitinga,SP
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR
7d76b645482be4a332374e8223836592,01511,sao paulo,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,13347,indaiatuba,SP
cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,SP
b29d3380981c51df13fc6fbe87e1763d,14057,ribeirao preto,SP
dbec9a0a7efeff029d4d9dce7dc4cc95,31920,belo horizonte,MG
7aa538dd6e114e503a2e6154ea352253,15807,catanduva,SP
06a2c3af7b3aee5d69171b0e14f0ee87,65072,sao luis,MA
2e90cb1677d35cfe24eef47d441b7c87,02285,sao paulo,SP
d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ
508808d438fe2ff972ed13bb8f4a82e2,03963,sao paulo,SP
c794dab4928dd97beb41d05514441e86,13160,artur nogueira,SP
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,95800,venancio aires,RS
c878515173c84a492ebe50d6b493230b,85880,itaipulandia,PR
2e1c9f22be269ef4643f826c9e650a52,04850,sao paulo,SP
00fc707aaaad2d31347cf883cd2dfe10,87025,maringa,PR
d1c281d3ae149232351cd8c8cc885f0d,14940,ibitinga,SP
f80edd2c5aaa505cc4b0a3b219abf4b8,03431,sao paulo,SP
8629c241b3622ac12cd4118afdc8d394,14090,ribeirao preto,SP
3ade81dab5a172b88e1871c28ae05260,15076,sao jose do rio preto,SP
562fc2f2c2863ab7e79a9e4388a58a14,13070,campinas,SP
7dc8c42cc750eeafea6c85712ffee9bf,05424,sao paulo,SP
960945e1a9535cbc0cd6ddd35fbe7ae8,08290,sao paulo,SP
5a8e7d5003a1f221f9e1d6e411de7c23,13076,campinas,SP
5d3bb11474a06bdc23fb9e89f1164ee0,19804,assis,SP
c35affa65afd250151285c5917fc1c8a,08050,sao paluo,SP
1352e06ae67b410cdae0b2a22361167b,26051,rio de janeiro,RJ
3bb548e3cb7f70f28e3f11ee9dce0e59,87040,maringa,PR
522620dcb18a6b31cd7bdf73665113a9,85801,cascavel,PR
e5c84227854980f1db19a58958c551d9,83823,fazenda rio grande,PR
ce7d1888639e6fb06b2749cbfdac1ff7,37443,baependi,MG
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG
c8b3445d737de6befde0c88ede534a5e,05734,sao paulo,SP
eb5b6204dde3a6e03b5f1bb8479f055b,06900,embu guacu,SP
11bfa66332777660bd0640ee84d47006,14085,ribeirao preto,SP
dc4a0fc896dc34b0d5bfec8438291c80,14940,ibitinga,SP
b9ca8e8baa5d4aa038394a700f63e69f,03001,sao paulo,SP
539ed9e19811677513447759be5eccfc,31520,belo horizonte,MG
e26901d5ab434ce92fd9b5c256820a4e,09350,maua,SP
aac29b1b99776be73c3049939652091d,38408,uberlandia,MG
54a1852d1b8f10312c55e906355666ee,13456,santa barbara d'oeste,SP
c826c40d7b19f62a09e2d7c5e7295ee2,07133,guarulhos,SP
113e3a788b935f48aad63e1c41dac1bd,12570,aparecida,SP
d12c926d74ceff0a90a21184466ce161,02634,sao paulo,SP
f7ccf836d21b2fb1de37564105216cc1,14940,ibitinga,SP
7e3f87d16fb353f408d467e74fbd8014,04809,sao paulo,SP
9140bd1d9de28b197dce077bdd687438,13900,amparo,SP
4830e40640734fc1c52cd21127c341d4,03573,sao paulo,SP
dbb9b48c841a0e39e21f98e1a6b2ec3e,03929,sao paulo,SP
0ed6ce5d87fd9c69eaacaeb778d67235,13473,americana,SP
6973a06f484aacf400ece213dbf3d946,12230,sao jose dos campos,SP
5f7300535881cef3b625fd683cf7d145,92020,canoas,RS
0cbcee27c791afa0cdcb08587a2013a8,37410,tres coracoes,MG
cb5ff1b9715e99589f3e0c7a6afab9e3,87060,maringa,PR
b1a81260566c1bac3114a6d124413f27,99500,carazinho,RS
080199a181c46c657dc5aa235411be3b,06097,osasco,SP
cca3071e3e9bb7d12640c9fbe2301306,14940,ibitinga,SP
d51e0a403fe2e689ece6c73359d96e12,17580,pompeia,SP
b080809eaacb49e5ca07290981472431,30431,belo horizonte,MG
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP
ebd2d60905fb58271facef5596b620d3,18683,lencois paulista,SP
530ec6109d11eaaf87999465c6afee01,85807,cascavel,PR
6bb62a4912377c7bfe7cb17b406bc7e6,13215,jundiai,SP
0adac9fbd9a2b63cccaac4f8756c1ca8,13290,louveira,SP
04aba03279157f6d4e0fe8ccaf21963c,28470,santo antonio de padua,RJ
7b0df942f46435babab05d49b744b2c4,12924,braganca paulista,SP
42fb44130ac3134cde8e35cf8ec7df25,12995,pinhalzinho,SP
f27e33c6d29b5138fa9967bcd445b6d5,04273,sao paulo,SP
1c40343cc5d18c2d8248ac2f3366de34,13482,limeira,SP
c9aafcd0621b2207c10e32c649cada4d,08011,sao paulo,SP
6fc26fe110feebd80a433e1f012a84f9,15601,fernandopolis,SP
e601b04acf48b4576e73ddca9481f0dc,04476,sao paulo,SP
98dac6635aee4995d501a3972e047414,02030,sao paulo,SP
a49928bcdf77c55c6d6e05e09a9b4ca5,03017,sao paulo,SP
51ed72984a04e5dd35c2b27e77179038,15050,sao jose do rio preto,SP
d624126b9206f595fb3fbb6ba03b28a8,80045,curitiba,PR
e6a69c4a27dfdd98ffe5aa757ad744bc,04424,sao paulo,SP
f181738b150df1f37cb0bd72e705b193,06317,carapicuiba,SP
bd4889b5e9133b35b66e42a8665cea5c,02963,sao paulo,SP
5ab05b6d86d417796c69ffd6774ec832,19815,assis,SP
9de4643a8dbde634fe55621059d92273,89225,joinville,SC
3be634553519fb6536a03e1358e9fdc7,08275,sao paulo,SP
04308b1ee57b6625f47df1d56f00eedf,88215,bombinhas,SC
457fe919b032a3f7dadba6fb92cf7855,13140,paulinia,SP
e883aa812c37a7413226856f4579fe91,06696,itapevi,SP
c0563dd588b775f2e37747ef6ad6c92c,09220,santo andre,SP
820cc752a266cdc6c1a1e61dd4583330,87050,maringa,PR
33a6f4b1e7cdc205511e76ba1b6e0186,07084,guarulhos,SP
7a67c85e85bb2ce8582c35f2203ad736,03426,sao paulo,SP
0ea22c1cfbdc755f86b9b54b39c16043,35700,sete lagoas,MG
be8e909810184b9b19e886129149d8e5,13418,piracicaba,SP
bbaff50f3b708fda865918715276cd87,12940,atibaia,SP
db2956745b3a8e9f3785c99f34b5d25e,11600,sao sebastiao,SP
232a6014e7b10cba61c6c2b2ea6bb4b0,16500,cafelandia,SP
712e6ed8aa4aa1fa65dab41fed5737e4,89560,videira,SC
7adbd3210a7b3cc2235e225eef33574d,02544,sao paulo,SP
edb1ef5e36e0c8cd84eb3c9b003e486d,25957,teresopolis,RJ
3c7c4a49ec3c6550809089c6a2ca9370,03804,sao paulo,SP
822bad9bc42b51213ba522fe87b7ab5d,88330,balneario camboriu,SC
48162d548f5b1b11b9d29d1e01f75a61,13403,piracicaba,SP
9646c3513289980f17226a2fc4720dbd,12215,sao jose dos campos,SP
36a968b544695394e4e9d7572688598f,11010,santos,SP
4b5f66b7adcf57f1ecc0d3c07dd6b177,87025,vendas@creditparts.com.br,PR
af4a0e4cfe1d9c26b6712b1be25a72e5,35670,mateus leme,MG
6f1a1263039c76e68f40a8e536b1da6a,03581,sao paulop,SP
8160255418d5aaa7dbdc9f4c64ebda44,14940,ibitinga,SP
ffff564a4f9085cd26170f4732393726,13070,campinas,SP
282f23a9769b2690c5dda22e316f9941,31573,belo horizonte,MG
fdaaf5bfda82b7b80535610c831b8d09,15015,sao jose do rio preto,SP
b1fc4f64df5a0e8b6913ab38803c57a9,24440,sao goncalo,RJ
a7f13822ceb966b076af67121f87b063,08577,itaquaquecetuba,SP
f0e103c63864d5405b958d984b6e94c9,06150,osasco,SP
80e6699fe29150b372a0c8a1ebf7dcc8,83323,pinhais,PR
c003204e1ab016dfa150abc119207b24,07790,cajamar,SP
5656537e588803a555b8eb41f07a944b,72015,brasilia,DF
186cdd1b2df32caa72cfb410bba768d3,89295,rio negrinho,SC
de23c3b98a88888289c6f5cc1209054a,05530,sao paulo,SP
fe49ee029e61e789a1f3a5525f57ba8d,06018,osasco,SP
e8a85b5f3df47be0984c55fd4064dbb4,71825,brasilia,DF
28f10b1c5e5abb9d4857745bede6147c,04250,sao paulo,SP
5dceca129747e92ff8ef7a997dc4f8ca,13450,santa barbara d´oeste,SP
3d871de0142ce09b7081e2b9d1733cb1,13232,campo limpo paulista,SP
51e4e89242cbb846c2deff3dc015650e,96203,rio grande,RS
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC
3340ef1913fb70d28420f6ceb685c339,87040,maringa,PR
e9d99831abad74458942f21e16f33f92,03542,sao paulo,SP
a45765f8afb1e594b22bf9e974b46765,02411,sao paulo,SP
dc8798cbf453b7e0f98745e396cc5616,05455,sao paulo,SP
abcd2cb37d46c2c8fb1bf071c859fc5b,78020,cuiaba,MT
f5a590cf36251cf1162ea35bef76fe84,09720,sao bernardo do campo,SP
1e8b33f18b4f7598d87f5cbee2282cc2,02066,sao paulo,SP
1da3aeb70d7989d1e6d9b0e887f97c23,04265,sao paulo,SP
5b67882648febfb6e1225e6ad7164f6b,87502,umuarama,PR
53e4c6e0f4312d4d2107a8c9cddf45cd,13920,pedreira,SP
d65f31d2413268e671989503f6cf9993,13160,artur nogueira,SP
5c853bb56f70f4d14218944bae111d7a,06715,cotia,SP
bba74270a87732727b5a3b4fd9ac1c39,32604,betim,MG
134a288e7de827ec5ec62e3ec9c3a295,03168,sao paulo,SP
1e8c6a4c538f286aee9573239740a4b4,13251,itatiba,SP
83645b1645cdee8953ee54c29ceed564,85875,santa terezinha de itaipu,PR
5cf13accae3222c70a9cac40818ae839,38700,patos de minas,MG
96804ea39d96eb908e7c3afdb671bb9e,38950,ibia,MG
8ae520247981aa06bc94abddf5f46d34,88370,navegantes,SC
ac3508719a1d8f5b7614b798f70af136,92030,canoas,RS
15cd6eefe58588619aaed41dfa6621b1,35400,ouro preto,MG
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP
6f892e20a171e98efe17fdb971ff319b,08270,sao paulo,SP
901b460cdce0c64e471230d7f2f9f3a3,90620,porto alegre,RS
634964b17796e64304cadf1ad3050fb7,21840,rio de janeiro,RJ
5795aebfe331fbcd02a2c4b679fb7952,88132,palhoca,SC
3078096983cf766a32a06257648502d1,13720,scao jose do rio pardo,SP
b33e7c55446eabf8fe1a42d037ac7d6d,14850,pradopolis,SP
218d46b86c1881d022bce9c68a7d4b15,14070,ribeirao preto,SP
813348c996469b40f2e028d5429d3495,13206,jundiai,SP
3b15288545f8928d3e65a8f949a28291,14940,ibitinga,SP
cce6ab8d1682639fe45ab70234f1665f,81020,curitiba,SP
f41ce2e25237f9092cd8e6e7516c7a2f,07013,guarulhos,SP
8e6cc767478edae941d9bd9eb778d77a,38442,araguari,MG
4992e76a42cb3aad7a7047e0d3d7e729,03334,sao paulo,SP
0afccdb8a34ee5c79f7c06faf2b4d56e,38400,uberlandia,MG
c9e5ad1f6647f5dbd1172adf6ae3cada,90240,porto alegre,RS
0b18d63d0cd1d723567903fd34a07df2,05141,sp,SP
119c7f1a00ef43fad0e57604e76a747c,02614,sao paulo,SP
bbf9ad41dca6603e614efcdad7aab8c4,60348,fortaleza,CE
8b28d096634035667e8263d57ba3368c,12243,sao jose dos campos,SP
c6218512d16fcac0af02fe92691cf274,32315,contagem,MG
bd23da7354813347129d751591d1a6e2,03971,sao paulo,SP
26785a546900236d66f2e4197c211158,08430,sao paulo,SP
35857757f553273b1056c1cabdace7fb,14020,ribeirao preto,SP
538caafddff204241cecbf3a02e6b3cf,04516,sao paulo,SP
8f2ce03f928b567e3d56181ae20ae952,05141,pirituba,SP
900ba814c251a692506d7834c1218441,13328,salto,SP
afe0067131b73e40875c9b6c10bd2e21,35590,lagoa da prata,MG
2009a095de2a2a41626f6c6d7722678d,15025,sao jose do rio preto,SP
8a32e327fe2c1b3511609d81aaf9f042,02443,sao paulo,SP
d23019c84ffae2d5ef2270367b8605fc,86073,londrina,PR
a44fb5a447105f8469bdf16bf9159f25,91920,porto alegre,RS
4869f7a5dfa277a7dca6462dcf3b52b2,14840,guariba,SP
1c5e4e49b9079480255b49d50aac1aa9,11030,santos,SP
37515688008a7a40ac93e3b2e4ab203f,17900,dracena,SP
080102cd0a76b09e0dcf55fcacc60e05,31140,belo horizonte,MG
17306570e772e7718c92a562d33f5f1d,17250,bariri,SP
244c2f1bff6afe1f2eaf9bfe9b2aed38,08832,mogi das cruzes,SP
54065e9aef7e9e9c2dc23b7594db021a,20040,rio de janeiro,RJ
4d6d651bd7684af3fffabd5f08d12e5a,17209,jau,SP
b76dba6c951ab00dc4edf0a1aa88037e,03237,sao paulo,SP
b4ffb71f0cb1b1c3d63fad021ecf93e1,03880,sao paulo,SP
974cf2cb8f4b7add98709c30df02fe10,14802,araraquara,SP
3c487ae8f8d7542beff5788e2e0aea83,72460,gama,DF
4a3ccda38b2129705f3fb522db62ca31,17504,marilia,SP
056b4ada5bbc2c50cc7842547dda6b51,26379,queimados,RJ
34056b8b55c1775a22af2331670a799c,16304,penapolis,SP
c9c7905cffc4ef9ff9f113554423e671,06871,itapecerica da serra,SP
75d34ebb1bd0bd7dde40dd507b8169c3,41820,salvador,BA
8f54d64f28a993550aa7943f12572959,35160,ipatinga,MG
91f5779a8731baca4809fdeade81803f,27321,barra mansa,RJ
57e632711dec9ec14ca7546769483e7e,88372,navegantes,SC
cb3dd9ce66268c7a3ca7241ac70ab58c,03028,sao paulo,SP
ed9eef5be0992d413d251fadba1a410d,13845,mogi guacu,SP
33ab10be054370c254ddfcf0a6253422,22790,rio de janeiro,RJ
5ef131ac72773e5b3f6c0d63cf424657,14075,ribeirao preto,SP
c447f8dd3ed213f291d65ef074a268eb,19802,assis,SP
a5cba26a62b8b4d0145b68b841e62e7f,87303,campo mourao,PR
1025f0e2d44d7041d6cf58b6550e0bfa,03204,sao paulo,SP
827f8f69dfa529c561901c4f2e0f332f,81880,curitiba,PR
59fb871bf6f4522a87ba567b42dafecf,03655,sao paulo,SP
a1043bafd471dff536d0c462352beb48,37175,ilicinea,MG
3b872fd4747f01cc56206f2934198618,14940,ibitinga,SP
92eb0f42c21942b6552362b9b114707d,03504,sao paulo,SP
f125f3a310c2e5f822d116147de1e474,03068,sao paulo,SP
b9c0ffa92f3ff9a5a3d45ef7213c0842,08246,sao paulo,SP
5debea795b07621e1f90532e18f96145,86800,apucarana,PR
725c32fa80c2faacc4fc88450d27314e,03320,sao paulo,SP
e8b3a3a38279a82f0e5d006d5e5b7d2c,87230,jussara,PR
b17b679f4f5ce2e03ce6968c62648246,14090,ribeirao preto,SP
67225bff54a172ff67579aaf583efd78,85960,marechal candido rondon,PA
0a85ebe4e328db81ac9109781205e2f7,13205,jundiai,SP
0db783cfcd3b73998abc6e10e59a102f,11010,santos,SP
52f9db5cfb423382a2fa5c9e39303202,19830,echapora,SP
431af27f296bc6519d890aa5a05fdb11,14110,ribeirao preto,SP
53088c75f948b48a7ece173ac17f0c12,95840,triunfo,RS
0be8ff43f22e456b4e0371b2245e4d01,04461,sao paulo,SP
1835b56ce799e6a4dc4eddc053f04066,14940,ibitinga,SP
e48b04bf1aa1ef711caebeb7aede6180,80240,curitiba,PR
5c243662ce92d84573bfaff24c3e3700,03702,sao paulo,SP
fd386aa7bed2af3c7035c65506c9b4a3,04208,sao paulo,SP
dd5450b022b2d00a2145a66331e1aef6,89208,joinville,SC
41c2bad7229b0c25e6becf179ebf63ff,59020,natal,RN
4559697a8f7e637227c2eeaed843baff,19029,presidente prudente,SP
7ecd59e5e20407131822c1a68ac59c1f,70719,brasilia,DF
81a1104df0f08b59c68aa5b03cfe398e,83020,sao jose dos pinhais,PR
750303a20e9c56b2a6bc45cdce0b897d,74333,goiania,GO
f8db351d8c4c4c22c6835c19a46f01b0,13324,salto,SP
1b8b75e227c9a9c100d0c210fb6176ce,05468,sao paulo,SP
1ca7077d890b907f89be8c954a02686a,06506,santana de parnaiba,SP
d566c37fa119d5e66c4e9052e83ee4ea,04131,sao paulo,SP
2b3e4a2a3ea8e01938cabda2a3e5cc79,04733,sao paulo,SP
e333046ce6517bd8bb510291d44f0130,18950,ipaussu,SP
270297ead4c65a6cd2593960d2af6b21,04696,sao paulo,SP
17f51e7198701186712e53a39c564617,03908,sao paulo,SP
655220df33262c7e0c4949a147366f94,09951,diadema,SP
de9727ca376d1be6ec121b110aa7954c,87114,sarandi,PR
70a12e78e608ac31179aea7f8422044b,12327,jacarei,SP
25cf099de44674fde97473224f9d59ab,06716,cotia,SP
7139dc5186aa238b006e066d8fbab2e4,13901,amparo,SP
d94a40fd42351c259927028d163af842,37443,baependi,MG
6bd503a8230299c9316fb0f726933927,75650,morrinhos,GO
6288c69c4ce638e59925e59193f98b16,09010,santo andre,SP
dfc5fb7259bb2b599ca565e6e9448f0f,09780,sao bernardo do campo,SP
2bf6a2c1e71bbd29a4ad64e6d3c3629f,28615,nova friburgo,RJ
8ab42aa58097fd4668d60cc648225d5f,74150,goiania,GO
fe701d88b67eaca109dffd464d1be9f9,24900,marica,RJ
46dc3b2cc0980fb8ec44634e21d2718e,22240,rio de janeiro,RJ
58f1a6197ed863543e0136bdedb3fce2,36407,conselheiro lafaiete,MG
165fc07beebdcb6190fba8a06db2a449,87015,maringa,PR
70eea00b476a314817cefde4aad4f89a,13250,itatiba,SP
c840d3fdbba0790404fdae73d253b253,81530,curitiba,PR
9cad4b68bb993ee401a3c5aaa2bc26dd,16200,birigui,SP
7040e82f899a04d1b434b795a43b4617,01026,sao paulo,SP
a1544b9ea0b2390e020537d4daa89049,13211,jundiai,SP
d66c305afaec317ebee552073a674429,33936,ribeirao das neves,MG
adbe70ab2c97442046d393988c8d1d27,09321,maua,SP
42bde9fef835393bb8a8849cb6b7f245,71551,brasilia,DF
66922902710d126a0e7d26b0e3805106,31842,belo horizonte,MG
05f51e13da97139648b8125c31e5f51b,31910,belo horizonte,MG
91543f9849d68d023e17194926598543,89041,blumenau,SC
7d456afc660226829370f3173d14520c,08820,mogi das cruzes,SP
1900267e848ceeba8fa32d80c1a5f5a8,14940,ibitinga,SP
eb9cd5b35d95206585e2185318cb5c61,03064,sao paulo,SP
08d2d642cf72b622b14dde1d2f5eb2f5,17512,marilia,SP
15aac934c58d886785ac1b17953ea898,29480,muqui,ES
f789d2c4f2c2eb38fc4373e7a4b35264,36010,juiz de fora,MG
31da954dc0855f2495c6310f70a2f931,13601,araras,SP
17e34d8224d27a541263c4c64b11a56b,14085,riberao preto,SP
e2aee0892199b1d92530e371abd825bf,86600,rolandia,PR
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG
ec8879960bd2221d5c32f8e12f7da711,13253,itatiba,SP
a938325a4b357fd23a6a4d5bb126408e,26510,nilopolis,RJ
a3dd39f583bc80bd8c5901c95878921e,41342,salvador,BA
4342d4b2ba6b161468c63a7e7cfce593,22793,rio de janeiro,RJ
9d5a9018aee56acb367ba9c3f05d1d6a,74930,aparecida de goiania,GO
f9244d45189d3a3605499abddeade7d5,03029,sao paulo,SP
2b3b9ce054da76a7428df143a567b156,03572,sao paulo,SP
198c7ea11960a9844b544d9bcdca860c,37590,jacutinga,MG
a478c7961d6a992065b24e63b366f90b,89036,blumenau,SC
55c96925041a14097b6a7825554f4ad5,02122,sao paulo,SP
d66c11a9572221d92fbb8c4897db5f9b,20770,rio de janeiro,RJ
ea67327e24487bdfac5fbfa37ea124df,14940,ibitinga,SP
c70c1b0d8ca86052f45a432a38b73958,13186,hortolandia,SP
61b18775be84fb700a6b2d0ba097bf66,14808,araraquara,SP
e603cf3fec55f8697c9059638d6c8eb5,96080,pelotas,RS
